Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,622234036201.186,625535628267.286,620436368095.875,625531443653.662,625957856055.777,657527534434.679,691547221092.864,719206182496.359,743566861073.755,767229229314.675,787172739861.447,819506294627.522,846229106574.445,882940359189.887,930706278930.529,985919132953.345,1046845802345.49,1112716849195.58,1180463916536.29,1234669772097.04,1308852746465.6,1374713336963.21,1457029547946.18,1545592028455.54,1638181211866.37,1716575705502.13,1794961496115.13,1890727841925.23,1979224516637.7,2065716405436.61,2073942825345.93
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,358743458570.517,373951756196.793,380687419668.378,394097140191.683,403169379892.334,432463154449.459,463389580815.306,491282994151.945,514100393945.034,538956144368.766,566514599982.762,604451015147.976,635226482102.866,676775968538.286,733055560105.58,801783899169.291,878212903166.423,959730628285.753,1037940351080.71,1094303653089.66,1173098944002.96,1257305898266.48,1309155530353.39,1431469677931.37,1565062647511.83,1669074543937.36,1776291334584,1892969068364.17,2029147782003.45,2155627631593.88,2190426951393.68
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1039936123811.69,1100236992369.52,1188635241279.98,1280429923078.41,1397625772152.53,1517752177988.57,1664990647762.57,1786350220997.06,1937173607164.66,2131292077276.2,1927967404715.65,2130641783669.37,2442498366131.63,2896385000381.41,3253610926754.67,3575635734451.67,3956364784686.01,4477617029752.06,5331049207070.17,6058447813437.65,6745156998042.41,7186117141707.25,7167039910929.01,7519646693085.06,8000781237476.4,8439331849013.17,9887205151207.83,11245643443044.8,12740356229043.5,13407126159597.5,14556210724365,15505554300222.2,16578228127790.4,17273727319838.5,18614319465762.8,20479807016076.8,20586512551616.7,20645201695222.3,20583801826690.4,26942519054140.9,27521214449838.9,27375479837165.9,28550162468364.7,31977311973207.1,35582155895379.9,37614336314622.7,39727987653245.8,43436673195622.3,46176698197835.9,43343342748283.5,45387163491357.4,49006780969334.8,49040853832689.4,49641666901056.2,50730560986698.2,47965082115860.3,48989385215578.5,51233962308841.5,54408754631667.6,54846283796317.7,53255166940280
High income,HIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8993944153625.46,9422557997090.85,9969466251935.72,10513312870855.9,11199686778007.1,11811564137829.4,12525007341622.3,13114709750118.8,13937920837233.1,14746603007129.1,15130441493108.4,15725382925177.5,16611682524780.9,17671802120479.1,17863892853048.3,17862150111680,18772074098020.9,19515209067228.1,20332509998687.5,21181159124195.8,21479719372772.8,21889177795711,21899013541787.5,22492398294216.1,23506645341601.1,24337770554605.7,25134319031230.3,26006391765852.7,27267414501436,28349294047553.5,29267451284846.4,29745609016560,30368798180867.5,30714533884683.8,31673713947270.4,32578161003576.4,33557196476506.1,34690987086364,35637437779070.3,36799612991259,38286441916647.6,38859263848436.7,39446874060978.5,40310377782870.3,41644895994108.3,42831050633577.1,44169480413887.9,45399070691520.6,45576133411462.3,44073706663494.9,45387163491357.4,46221589880321.2,46812272871160.6,47492861253005.2,48469984189217.8,49628305823372.8,50486316023600.8,51693203695211.6,52838697698851.3,53678716270976.7,51152625056423.9
High income,HIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18354.6405326391,19175.5345907415,19951.6685704115,20543.7707137127,21518.3656095849,22432.1754380261,23424.5321866429,24492.5885715358,25323.5353851802,26350.025387158,28018.7639688499,28929.2426555014,29864.3842938717,30874.8864720624,32594.8073959187,34192.2611590732,36394.7706416949,38174.8568017085,39138.0437720538,38129.3688309356,39560.1269087383,41181.932835054,42308.6505350466,43676.4775486029,44832.4277871774,45602.4419541203,46891.6109630194,48780.5509017054,50811.5832887657,52367.9062860134,50572.3450824268
High income,HIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32045.8057554731,32339.2945969564,32867.6161819374,33027.6142284352,33858.1398107543,34564.4332692323,35390.5928374617,36395.7842293755,37178.9923078246,38183.1409676575,39535.7639188054,39878.1958750699,40247.7581722379,40941.9457997134,42090.7752470086,43051.802059704,44144.3633457965,45077.7338882581,44960.4412603546,43208.635658403,44257.533040905,44972.8593223518,45310.1450008023,45716.597108004,46431.1805567474,47302.856059263,47879.4431085278,48780.5509017054,49680.4358455199,50296.32710103,47785.7042413794
High income,HIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32099566151712.3,32668058420633.3,33410378947122.3,33838482022073.6,34942808376985.1,35971883926599.7,37082933543701.9,38388366102447.4,39465568409490.8,40787136296546.5,42493813091118,43140611499415.2,43831273788707.9,44879173340276.9,46455320016795.8,47848775959194.8,49434652587137.3,50879732652262.2,51172523234214.8,49543515434213.1,51081802502849.3,52152432270791.4,52852741061137.7,53641653883814.3,54808469244777.7,56163503926949.8,57177238923323.8,58550009343214.6,59911705335532.8,60898580402241.4,58056296644691.1
High income,HIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18385432479497.7,19370474590258.2,20281142504370.9,21048145081065.6,22207721105895,23345605142500.2,24544668532653.2,25833499038107.4,26880979178762,28147031638749.1,30115116065080.9,31295929792889.8,32523401649207.7,33844004108147.6,35974680902814.6,38002075766071.2,40756343648391.3,43088379573917.8,44545658319265,43719570043977.8,45660082044611.4,47756313370384.1,49351599985729.2,51247875820489.6,52921263471625.1,54144572677809.7,55997577863527.3,58550009343214.7,61275803116830.6,63406839729068.9,61441870842632.2
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,428463504710.72,448975158915.936,499512439055.995,544471702878.047,591919370515.234,679330179827.709,873275250428.355,1092754664650.8,1170077539750.57,1254192661650.46,1416815777694.01,1511204448923.78,1834757549117.67,2209155593304.73,2379382106915.32,2331769830398.54,2441822174227.2,2471846499663.36,2616735976065.72,2726287857984.26,2788154271829.68,3016614062536.32,3132019265986.61,3584003974992.47,3678210135739.74,3681604157233.04,3958617158300.92,4336070560463.82,4882615077310.87,5334156131931.62,5657041808133.69,5502655624354.39,5358186624891.77,5833832943657.87,5906253561091.4,5994977399064.98,6735327226179,8028018379609.9,9600004965336.73,11384673867589.8,14151570813598.1,16994315603441,16486091961327,20019096942601,23644990415567.4,25141048332895,26562338492258.6,27471012811245.2,25940897345182.7,26151809852679.4,28866087354758.6,30647536029554.4,31357177768786.5,30032605030761.6
IBRD only,IBD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2102535799788.66,2155734791227.36,2235469761717.17,2340710951785.73,2523744545443.81,2663856407989.73,2796449981939.7,2924106764398.8,3124596497549.69,3355431129167.65,3605773621968.01,3834166249371.92,4093845867500.71,4401516534857.3,4658025175368.63,4859411905310.17,5186105146799.4,5405023870453.94,5577968805289.61,5812744063434.68,6049004180911.46,6167742288119.16,6329950375732.6,6404131319694.94,6691901363272.23,6979473493642.22,7276570356131.77,7623960582147.79,7908428923050.45,8134773006664.84,8298181369606.55,8379294950838.55,8453273679693.42,8705461867079.7,8934442245988.36,9267859066659.85,9722484033172.35,10206715664782,10413150031178,10743105564405.5,11363505898080,11736244858135.7,12216436871075.9,12860017638485.2,13852262139034.7,14804943059968,15971162047535.2,17325843873070.7,18287438563464.9,18655680607009.6,20019096942601,21219671540968,22292024939142.4,23400222859371.4,24409143499385.6,25368457143600.8,26461441664341.5,27770419194713.8,29027372048180.1,30088371663952.1,29469332062009.1
IBRD only,IBD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2920.60993094952,3031.29935149593,3118.92631060608,3243.36167516789,3370.50373040412,3542.96937809726,3752.86071668398,3955.2051463443,3988.83950835233,4148.39745361486,4440.70391871397,4654.56680198979,4884.9780483598,5212.33367602777,5715.04834915728,6257.8121266604,6984.02381092753,7725.24989216018,8342.04253623637,8592.70155643171,9272.83092981173,9985.58638649126,10600.5501305223,11098.08600609,11424.728645578,11514.5424424985,11925.9704502755,12543.3925407643,13346.008055725,13956.615804014,13683.5829156037
IBRD only,IBD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5099.56529606863,5041.54619618554,4988.44547400916,5039.69095769607,5080.72537803819,5192.95029548103,5383.74601079152,5564.73195650949,5597.9329257487,5737.52184101525,5998.38479548309,6138.94926915507,6341.5812504077,6644.17411812382,7069.11681908921,7477.35353925192,7985.97266997363,8573.7896043381,8950.5025699929,9058.64239194898,9633.83233926391,10104.8921902527,10513.207255922,10935.7210212184,11327.6673078502,11695.2724360906,12127.6756576366,12628.3347886596,13105.4075664796,13486.6663566891,13066.071219533
IBRD only,IBD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17709664207635.9,17792993090278.4,17876860262076.1,18329122494020.4,18745054815166.7,19425900949831.8,20413527309664.8,21381180974342,21787485236252.4,22608473179288.8,23916731676138.4,24757292610089.2,25858837041511.2,27388390574620.5,29452220889715.9,31482093535023,33971315196593,36840491248837.2,38846322861976,39710399885825.8,42649572581834.8,45179503054949.5,47472178729517.9,49869486052841.9,52161847382000.9,54370313843930.8,56913034110567.8,59810894257274.2,62609316925956.7,64954922064515.8,63417596736887.7
IBRD only,IBD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10142633372785.2,10698283089529.3,11177151301526.9,11795956128179,12435286790789.8,13253616593845.9,14229706337527.2,15196950668165.1,15524798716015.9,16346592686867.4,17705953802269.3,18771041629071.6,19919298723133.8,21486106171553.5,23810734874299.8,26347427022399.9,29709151787306.7,33194423257506.4,36205528701527.7,37667853541577.6,41051396978152.6,44646080547907.5,47866573746455.9,50609908959828.3,52608797186197.6,53530115676140.6,55966467293406.2,59408586914947.3,63758753309929.5,67218307909314.6,66414756867408.3
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,455493667828.25,466014423635.824,483901988203.541,506742229516.691,563955951203.136,621770190647.078,667129896685.906,755894739517.622,957630448632.214,1210327340532.05,1316517480229.06,1407029881751.4,1579514022731.38,1696662362556.53,2052137040501.91,2470692338864.03,2798037282769.57,2721649781206.1,2763809587372.98,2768945844855.49,2918139959074.82,3023320443283.87,3102232844112.9,3336148321172.75,3445545375177.02,3924725771605.38,4020992367645.73,4016899302417.03,4278791009739.53,4643362316876.29,5237200362179.08,5723198657197.84,6060197874601.82,5911745537532.81,5778499502390.86,6300214427008.06,6369888750457.69,6496622925532.17,7295985756874.69,8684751170170.74,10363985913637.3,12305428133328.3,15236201683023.3,18288487233241.6,17764478035108.3,21493059682977.4,25305276926255.1,26923081448211.6,28523243496381.8,29565359867468.9,28015294861311.7,28180986838493.3,30970110408649.4,32869215496332.8,33680957266845.8,32350795694820.6
IDA & IBRD total,IBT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2360869098899.17,2416520873828.77,2511149729320.6,2630388761188.78,2826416452635.08,2980399446161.01,3114060999051.68,3228243818546.14,3438933672691.26,3700216680503.95,3990865903297.54,4245234389062.35,4509228238165.11,4833176597253.85,5123730527317.52,5317755365734.5,5670654780441.22,5911010974318.53,6084982708761.88,6338783794194.98,6592181676406.42,6701870098353.66,6859893975560.39,6924484034931.81,7218209404847.04,7526837632632.82,7839055813148.7,8204592670401.01,8514607867761.71,8756703013338.34,8944921450553.04,9035856182134.24,9121473232544,9378212971071.05,9611114437438.85,9967321298742.86,10455427906068.5,10964014470435.6,11194829409768.2,11548371075735.8,12200594139733.4,12612188498373.2,13142087472141.1,13833959884127.2,14891925795234.4,15909780344519.5,17145843169643.1,18576451784995.4,19604764711667.6,20042758879352.1,21493059682977.4,22761688812106.6,23906711387119.5,25110423684934.7,26219273925457.8,27249000195755,28401784102768,29793611233622.2,31142696973233.5,32281013825999.2,31646512475966.2
IDA & IBRD total,IBT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2609.86714764045,2702.5489665716,2774.22711524185,2872.2229489503,2971.2801998454,3113.57456817032,3288.07398275662,3451.5398871557,3479.2625254284,3608.00221906465,3846.06721686583,4023.67804119812,4213.7579575549,4481.29177361178,4894.78431201178,5340.01886083413,5927.16310821055,6523.89766826098,7013.19300897088,7213.39881676907,7748.89526609197,8305.61779231787,8775.74211935708,9175.00065245196,9445.08993603263,9516.25274604995,9824.18300815728,10298.6016943893,10921.1077642189,11381.6976790004,11136.000868579
IDA & IBRD total,IBT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4536.20962761484,4479.48989548646,4427.08747823884,4454.68945177091,4473.88036433771,4561.31303608225,4716.18368445331,4855.87115033297,4878.35866909197,4985.4059532942,5190.05815797412,5302.17735228325,5464.48128148703,5705.40459126683,6048.76967835981,6376.31608764298,6781.15623289016,7246.49030978034,7539.8715079758,7626.36929768102,8075.67206725467,8438.74092827998,8755.34269835153,9086.53221744503,9393.80117081524,9672.45221610323,9991.43491426675,10367.1703163772,10724.1301303154,10996.8118303763,10631.7564173756
IDA & IBRD total,IBT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19533568232655.8,19645088741549.7,19759985363246.9,20226960193986.3,20656966949468.9,21406443286974.7,22489748458466.6,23522683263617.2,23996871853933.2,24890676241099,26289535323896,27239415473539.2,28465030421536.2,30129857564348.4,32378646668713.3,34593406430780.5,37281381510565,40365468717083.8,42552803124766.8,43606255858957.4,46777592066648.6,49517909637849.5,52041251894525.9,54708636924680.4,57286308480464.7,59738348421062.6,62492943943182.7,65660673108920.4,68751611704127.9,71335495309263.5,69767843338716
IDA & IBRD total,IBT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11238461665495.6,11852200923631.5,12382562454652.3,13041613761331.1,13719105538689.1,14612142794424.6,15679617617267.8,16719858707893.7,17114653233243.7,18013701582829.8,19481731587250.7,20671250811471.7,21949887330961.9,23665400180362.9,26201442638028.5,28971186538080.6,32586305568477.4,36340376649123.9,39580385563738.5,41244962332518.9,44884767324096.9,48736752890260.7,52162504876119.9,55241291998614.6,57599083253147.1,58773639766343.9,61446841548223.8,65226392419351.2,70014420867758.7,73832221003276.1,73076802507351.8
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12063675731.3765,12910219880.3363,13806111069.8856,14611953713.5818,15945561034.3461,17314191978.3345,18833649405.7254,18930428561.6327,19982392385.935,22860731891.4059,31424600434.6486,29185312526.5809,32770751246.4597,34960370826.5917,50396645094.5862,57971548556.844,69959744236.0176,73756748308.9391,80183719945.8961,98427223929.0849,126263551075.004,243041606845.557,222135455967.805,168565377618.367,144657060881.993,145317822842.847,131018685648.963,134041779464.823,137621034504.244,132645925455.21,146299792605.762,146920912883.269,147612949795.74,131046031666.793,132690298246.092,155408747120.265,171668896343.487,175325578487.655,173354045166.022,180693200742.666,206247566076.232,205813939996.97,227295358596.998,255069084599.539,310751074106.68,371615293327.314,465367890006.917,536919702423.997,636142375419.021,596482217213.465,700019005505.713,804375869723.147,889579521926.625,965831920125.884,1036807352387.7,999690354041.435,930903842237.04,919474226980.617,959604463467.898,987263626955.732,955550161950.502
IDA blend,IDB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,101375004488.291,102678542885.527,107088369310.462,115506604882.524,121408549391.901,128144912483.789,127236523182.303,116064062215.049,118355757605.972,137967459358.124,163717558643.108,181726381904.402,189036964999.036,199738187300.557,217543205398.69,212528587296.332,226285608399.775,238134146162.81,235857523611.165,250126122118.697,263530025754.612,250817006008.748,247384660163.291,238652263585.908,242319641295.388,256996758910.959,263615721478.886,273013475158.196,289871739723.438,298242039834.859,318091331312.369,323756703176.497,333518228867.811,332076905253.503,334240264542.836,340307103831.294,356069604808.176,363576048046.195,373409637069.321,380779819358.26,395175133716.526,412725895881.887,443984394107.667,466854354250.557,502198309991.33,532005620783.799,562757462122.158,595090068407.6,620799952450.975,658495292312.664,700019005505.713,733674418374.64,767456236317.54,811410931233.284,859622402470.85,891718991971.57,904775013834.311,929379922437.575,961684107799.818,983861306947.962,973111077681.372
IDA blend,IDB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1977.52774283114,2034.58235622003,2094.73070577253,2085.80644069157,2098.67472117688,2139.12197843485,2219.97471046331,2244.39932810556,2273.48400869849,2304.14998758661,2388.41498671164,2485.7273218341,2626.28366185818,2752.48736444783,2971.86023927685,3176.1766014695,3383.45648674077,3585.84167978795,3709.00769255383,3848.35864201448,4005.67122789479,4172.34838820745,4248.77574464499,4415.84834389082,4624.31741690774,4690.47248005476,4676.26018888065,4792.80944453195,4991.62319370661,5078.36150486438,4989.9892977353
